"Lon","Lat","PM25_AVG","var1.var"
1.46,50.2,10.6960560132843,NA
1.56,50.2,11.2772215994641,NA
1.66,50.2,11.5067283752173,NA
1.76,50.2,11.4609969750468,NA
1.86,50.2,11.7151776521572,NA
1.96,50.2,11.8646799299379,NA
2.06,50.2,11.8937007724036,NA
2.16,50.2,12.1224763047864,NA
2.26,50.2,12.454312148297,NA
2.36,50.2,12.5454853335605,NA
2.46,50.2,12.8058751209809,NA
-9.04,50.3,3.53404358530739,NA
-8.94,50.3,3.58229639329857,NA
-8.84,50.3,3.53099182003515,NA
-8.74,50.3,3.47889617733499,NA
-8.64,50.3,3.63740425329423,NA
-8.54,50.3,3.63524854412751,NA
-8.44,50.3,3.65103627559725,NA
-8.34,50.3,3.70579397345254,NA
-8.24,50.3,3.64037928029109,NA
-8.14,50.3,3.61844310657306,NA
-8.04,50.3,3.78003782720705,NA
-7.94,50.3,3.78026734569981,NA
-7.84,50.3,3.80504890427111,NA
-7.74,50.3,3.86517909329012,NA
-7.64,50.3,3.79744402663058,NA
-7.54,50.3,3.78805968769498,NA
-7.44,50.3,3.9586520161397,NA
-7.34,50.3,3.96340673670768,NA
-7.24,50.3,4.0019354170056,NA
-7.14,50.3,4.07963177114767,NA
-7.04,50.3,4.03463632480132,NA
-6.94,50.3,4.05250823567371,NA
-6.84,50.3,4.23051376699845,NA
-6.74,50.3,4.25584442408505,NA
-6.64,50.3,4.33283754039437,NA
-6.54,50.3,4.42328558583359,NA
-6.44,50.3,4.44267207955174,NA
-6.34,50.3,4.45406207431107,NA
-6.24,50.3,4.61095499501961,NA
-6.14,50.3,4.66339568867552,NA
-6.04,50.3,4.83433232510934,NA
-5.94,50.3,4.90756575383891,NA
-5.84,50.3,4.94402866338243,NA
-5.74,50.3,4.94377261004357,NA
-5.64,50.3,5.07670710084896,NA
-5.54,50.3,5.13433738565487,NA
-5.44,50.3,5.19134884105132,NA
-5.34,50.3,5.40125197873434,NA
-5.24,50.3,5.5889970074033,NA
-5.14,50.3,5.84828471676556,NA
-5.04,50.3,5.80540779902883,NA
-4.94,50.3,5.97714396621196,NA
-4.84,50.3,6.33714597164843,NA
-4.74,50.3,5.81724938767981,NA
-4.64,50.3,5.79333593294804,NA
-4.54,50.3,5.80757526692811,NA
-4.44,50.3,5.83189913680937,NA
-4.34,50.3,5.8376523053962,NA
-4.24,50.3,5.95799750255113,NA
-4.14,50.3,6.06361593288664,NA
-4.04,50.3,6.11871195168897,NA
-3.94,50.3,6.34221759450621,NA
-3.84,50.3,6.2698078481419,NA
-3.74,50.3,6.28760982029906,NA
-3.64,50.3,6.22197427615176,NA
-3.54,50.3,6.18014196213558,NA
-3.44,50.3,6.152659224287,NA
-3.34,50.3,5.71171589865285,NA
-3.24,50.3,6.18185628403634,NA
-3.14,50.3,6.26536248812951,NA
-3.04,50.3,6.2200459371199,NA
-2.94,50.3,6.3598325632921,NA
-2.84,50.3,6.44462924067095,NA
-2.74,50.3,6.31396642889675,NA
-2.64,50.3,6.53284113899622,NA
-2.54,50.3,6.67622746886007,NA
-2.44,50.3,6.44119141433002,NA
-2.34,50.3,6.74134522811598,NA
-2.24,50.3,6.93616249832966,NA
-2.14,50.3,6.95224507148361,NA
-2.04,50.3,7.06439153784693,NA
-1.94,50.3,7.19885251596792,NA
-1.84,50.3,7.20489065161158,NA
-1.74,50.3,7.33541628338213,NA
-1.64,50.3,7.49566380631868,NA
-1.54,50.3,7.57691779002764,NA
-1.44,50.3,7.76129519002475,NA
-1.34,50.3,7.79787547049975,NA
-1.24,50.3,7.88205179901608,NA
-1.14,50.3,7.94723156594959,NA
-1.04,50.3,7.99926072514673,NA
-0.94,50.3,8.03160746077828,NA
-0.839999999999998,50.3,8.03589596337414,NA
-0.739999999999998,50.3,8.16687183236742,NA
-0.639999999999999,50.3,8.21493667639008,NA
-0.539999999999999,50.3,8.42760234815109,NA
-0.44,50.3,8.38772241747297,NA
-0.339999999999998,50.3,8.44679359140182,NA
-0.239999999999998,50.3,8.6665715313403,NA
-0.139999999999999,50.3,8.58805840944534,NA
-0.0399999999999991,50.3,8.60258615900159,NA
0.0600000000000005,50.3,8.58518547437486,NA
0.160000000000002,50.3,8.68774588941679,NA
0.260000000000002,50.3,8.75370278196973,NA
0.360000000000001,50.3,8.48679777051543,NA
0.460000000000001,50.3,8.79391621421718,NA
0.560000000000002,50.3,8.96819939443214,NA
0.660000000000002,50.3,8.89193777280855,NA
0.760000000000002,50.3,9.05885310816276,NA
0.860000000000001,50.3,9.25957938062234,NA
0.960000000000001,50.3,9.3001103993561,NA
1.06,50.3,9.43542990036455,NA
1.16,50.3,9.68860721281995,NA
1.26,50.3,9.79817464634814,NA
1.36,50.3,10.1155491887257,NA
1.46,50.3,10.7083695166245,NA
1.56,50.3,11.1718307548999,NA
1.66,50.3,11.8998580412454,NA
1.76,50.3,11.4928580134166,NA
1.86,50.3,11.6827467460252,NA
1.96,50.3,11.9583666645162,NA
2.06,50.3,11.857264180497,NA
2.16,50.3,12.0492841437279,NA
2.26,50.3,12.4510120828861,NA
2.36,50.3,12.6221108107008,NA
2.46,50.3,12.8939235135551,NA
-9.04,50.4,3.51851155925122,NA
-8.94,50.4,3.53647217928767,NA
-8.84,50.4,3.58257627322496,NA
-8.74,50.4,3.46949780092484,NA
-8.64,50.4,3.54825384010327,NA
-8.54,50.4,3.64603721018643,NA
-8.44,50.4,3.63172889644102,NA
-8.34,50.4,3.66322550956103,NA
-8.24,50.4,3.71147052983576,NA
-8.14,50.4,3.57373269265736,NA
-8.04,50.4,3.69988472216267,NA
-7.94,50.4,3.79261151846613,NA
-7.84,50.4,3.78096280351952,NA
-7.74,50.4,3.82438711989461,NA
-7.64,50.4,3.87469670752711,NA
-7.54,50.4,3.71509421163483,NA
-7.44,50.4,3.88376697328641,NA
-7.34,50.4,3.98063425626863,NA
-7.24,50.4,3.97813372435223,NA
-7.14,50.4,4.04424560818817,NA
-7.04,50.4,4.10241823982442,NA
-6.94,50.4,3.95771395132176,NA
-6.84,50.4,4.14408013272705,NA
-6.74,50.4,4.26072805638641,NA
-6.64,50.4,4.28804872075513,NA
-6.54,50.4,4.37853172226279,NA
-6.44,50.4,4.45158707043483,NA
-6.34,50.4,4.41093634697352,NA
-6.24,50.4,4.56762265714209,NA
-6.14,50.4,4.68457732803415,NA
-6.04,50.4,4.76656096547542,NA
-5.94,50.4,4.87202423652853,NA
-5.84,50.4,4.92176142986556,NA
-5.74,50.4,4.89491103438733,NA
-5.64,50.4,4.96334020981858,NA
-5.54,50.4,5.06370686433717,NA
-5.44,50.4,5.03704550854092,NA
-5.34,50.4,5.22715020416702,NA
-5.24,50.4,5.39450746522794,NA
-5.14,50.4,5.6387982651182,NA
-5.04,50.4,5.86801102996078,NA
-4.94,50.4,5.88278226685648,NA
-4.84,50.4,6.52913438681732,NA
-4.74,50.4,6.12774620710652,NA
-4.64,50.4,5.93901075389765,NA
-4.54,50.4,6.02008704350469,NA
-4.44,50.4,6.06056325061568,NA
-4.34,50.4,6.08272859915016,NA
-4.24,50.4,6.4534380595701,NA
-4.14,50.4,6.45930928871132,NA
-4.04,50.4,6.21896308748856,NA
-3.94,50.4,6.355247831018,NA
-3.84,50.4,6.46684307463828,NA
-3.74,50.4,6.44406919642036,NA
-3.64,50.4,6.49293366794548,NA
-3.54,50.4,6.31215281422036,NA
-3.44,50.4,6.30666753330254,NA
-3.34,50.4,6.17206527293976,NA
-3.24,50.4,6.03079100152715,NA
-3.14,50.4,6.35059788297936,NA
-3.04,50.4,6.35331144347286,NA
-2.94,50.4,6.37375895130688,NA
-2.84,50.4,6.52495823882467,NA
-2.74,50.4,6.52332107614261,NA
-2.64,50.4,6.4093014804646,NA
-2.54,50.4,6.74056616535312,NA
-2.44,50.4,6.73869743489894,NA
-2.34,50.4,6.47496369419211,NA
-2.24,50.4,6.93915034829347,NA
-2.14,50.4,7.00092286266214,NA
-2.04,50.4,7.00308336503159,NA
-1.94,50.4,7.16294180195364,NA
-1.84,50.4,7.21613716144727,NA
-1.74,50.4,7.04442024551373,NA
-1.64,50.4,7.39569568902807,NA
-1.54,50.4,7.49936881379148,NA
-1.44,50.4,7.3205299123402,NA
-1.34,50.4,7.73415451030771,NA
-1.24,50.4,7.8570793193851,NA
-1.14,50.4,7.94238983125942,NA
-1.04,50.4,8.08747973716443,NA
-0.94,50.4,8.16175043991497,NA
-0.839999999999998,50.4,8.47309740759051,NA
-0.739999999999998,50.4,8.43037190601066,NA
-0.639999999999999,50.4,8.36667541500697,NA
-0.539999999999999,50.4,8.77129785304313,NA
-0.44,50.4,8.72487553143965,NA
-0.339999999999998,50.4,8.5965094584603,NA
-0.239999999999998,50.4,8.77931434355471,NA
-0.139999999999999,50.4,8.80801196468686,NA
-0.0399999999999991,50.4,8.79782010258246,NA
0.0600000000000005,50.4,8.9609653307265,NA
0.160000000000002,50.4,9.04933812343783,NA
0.260000000000002,50.4,9.01791368652018,NA
0.360000000000001,50.4,9.25933040686937,NA
0.460000000000001,50.4,9.54202081227907,NA
0.560000000000002,50.4,9.24611539741525,NA
0.660000000000002,50.4,9.35415841521732,NA
0.760000000000002,50.4,9.44213833964143,NA
0.860000000000001,50.4,9.43069932178371,NA
0.960000000000001,50.4,9.49272903160387,NA
1.06,50.4,9.51603358726003,NA
1.16,50.4,9.73402458884685,NA
1.26,50.4,9.90455349667516,NA
1.36,50.4,10.0956193813453,NA
1.46,50.4,10.899530189058,NA
1.56,50.4,11.1481553341811,NA
1.66,50.4,11.7510415931391,NA
1.76,50.4,11.4752869023288,NA
1.86,50.4,11.5381282655387,NA
1.96,50.4,12.0078161827887,NA
2.06,50.4,11.9584290013482,NA
2.16,50.4,12.071053694413,NA
2.26,50.4,12.4767459230633,NA
2.36,50.4,12.9040966872189,NA
2.46,50.4,13.1167760320345,NA
-9.04,50.5,3.53575287423898,NA
-8.94,50.5,3.49861882299415,NA
-8.84,50.5,3.54557607932129,NA
-8.74,50.5,3.5855072910199,NA
-8.64,50.5,3.45745736852886,NA
-8.54,50.5,3.60410633066829,NA
-8.44,50.5,3.65552401958983,NA
-8.34,50.5,3.61570779250775,NA
-8.24,50.5,3.68378633621252,NA
-8.14,50.5,3.71745582140218,NA
-8.04,50.5,3.57369919374513,NA
-7.94,50.5,3.75661877766822,NA
-7.84,50.5,3.80423018900987,NA
-7.74,50.5,3.77263290693683,NA
-7.64,50.5,3.85385227549559,NA
-7.54,50.5,3.88405485634777,NA
-7.44,50.5,3.71628443759308,NA
-7.34,50.5,3.94936965694349,NA
-7.24,50.5,4.00232821519398,NA
-7.14,50.5,4.00016728707307,NA
-7.04,50.5,4.0799765312586,NA
-6.94,50.5,4.11179792593411,NA
-6.84,50.5,3.89748805174701,NA
-6.74,50.5,4.21988770009603,NA
-6.64,50.5,4.29237865553825,NA
-6.54,50.5,4.32926433767792,NA
-6.44,50.5,4.42320127753611,NA
-6.34,50.5,4.47404259671065,NA
-6.24,50.5,4.35807635263723,NA
-6.14,50.5,4.66703599617189,NA
-6.04,50.5,4.75393083975601,NA
-5.94,50.5,4.84156856442558,NA
-5.84,50.5,4.8800042762337,NA
-5.74,50.5,4.92039166243149,NA
-5.64,50.5,4.83214539495137,NA
-5.54,50.5,4.99302362604017,NA
-5.44,50.5,5.05830896073183,NA
-5.34,50.5,5.04839135722429,NA
-5.24,50.5,5.25930278026509,NA
-5.14,50.5,5.40415592203849,NA
-5.04,50.5,5.68336219820137,NA
-4.94,50.5,5.78785701301475,NA
-4.84,50.5,5.88751622919313,NA
-4.74,50.5,6.28680778967061,NA
-4.64,50.5,5.96907776664982,NA
-4.54,50.5,6.01067609348964,NA
-4.44,50.5,6.14123394268611,NA
-4.34,50.5,6.1457214446258,NA
-4.24,50.5,6.17759108964721,NA
-4.14,50.5,6.27580871902928,NA
-4.04,50.5,6.0821528401556,NA
-3.94,50.5,6.19364607858463,NA
-3.84,50.5,6.35962876238481,NA
-3.74,50.5,6.63412802005396,NA
-3.64,50.5,6.60842908238061,NA
-3.54,50.5,6.57834614213038,NA
-3.44,50.5,6.43943010813786,NA
-3.34,50.5,6.44031567408302,NA
-3.24,50.5,6.16448248645379,NA
-3.14,50.5,6.42007586942528,NA
-3.04,50.5,6.53246377151992,NA
-2.94,50.5,6.51476158485579,NA
-2.84,50.5,6.63619123506543,NA
-2.74,50.5,6.74380673053904,NA
-2.64,50.5,6.63977031621229,NA
-2.54,50.5,6.87633669408189,NA
-2.44,50.5,7.00238028957234,NA
-2.34,50.5,6.80028532867339,NA
-2.24,50.5,6.98888951675785,NA
-2.14,50.5,7.1744975881063,NA
-2.04,50.5,7.17088469462136,NA
-1.94,50.5,7.20830977317373,NA
-1.84,50.5,7.32208558031693,NA
-1.74,50.5,7.23851676824995,NA
-1.64,50.5,7.29613823768943,NA
-1.54,50.5,7.57480650731591,NA
-1.44,50.5,7.52406689112079,NA
-1.34,50.5,7.60644534310219,NA
-1.24,50.5,7.87875756862303,NA
-1.14,50.5,7.91715723099627,NA
-1.04,50.5,8.03459347480388,NA
-0.94,50.5,8.10841500774113,NA
-0.839999999999998,50.5,8.12760983379214,NA
-0.739999999999998,50.5,8.11716410293993,NA
-0.639999999999999,50.5,8.25960920029313,NA
-0.539999999999999,50.5,8.31040309687875,NA
-0.44,50.5,8.49230821592722,NA
-0.339999999999998,50.5,8.57670437417772,NA
-0.239999999999998,50.5,8.67946976846384,NA
-0.139999999999999,50.5,8.89244212945988,NA
-0.0399999999999991,50.5,8.88114118981989,NA
0.0600000000000005,50.5,8.9414002202907,NA
0.160000000000002,50.5,9.03817906699747,NA
0.260000000000002,50.5,9.10465680220508,NA
0.360000000000001,50.5,9.16614770155813,NA
0.460000000000001,50.5,9.26697561010509,NA
0.560000000000002,50.5,9.4098516603807,NA
0.660000000000002,50.5,9.4543739143808,NA
0.760000000000002,50.5,9.77190661400351,NA
0.860000000000001,50.5,9.78544815397831,NA
0.960000000000001,50.5,9.75685570259769,NA
1.06,50.5,9.93617409979311,NA
1.16,50.5,9.9452009070782,NA
1.26,50.5,10.0878579076363,NA
1.36,50.5,10.2402808580668,NA
1.46,50.5,10.9721519526097,NA
1.56,50.5,11.0913377180964,NA
1.66,50.5,11.760818503214,NA
1.76,50.5,11.7567196585635,NA
1.86,50.5,11.4987085369254,NA
1.96,50.5,11.7732519383804,NA
2.06,50.5,12.0949199905124,NA
2.16,50.5,12.1283249074164,NA
2.26,50.5,12.4656964427343,NA
2.36,50.5,13.1109189313697,NA
2.46,50.5,13.4160377050254,NA
-9.04,50.6,3.51093318647085,NA
-8.94,50.6,3.53829280348835,NA
-8.84,50.6,3.44814180315855,NA
-8.74,50.6,3.56577026777628,NA
-8.64,50.6,3.59016300451545,NA
-8.54,50.6,3.52162285222529,NA
-8.44,50.6,3.64377660756553,NA
-8.34,50.6,3.66143082393755,NA
-8.24,50.6,3.58014685334074,NA
-8.14,50.6,3.71223109335419,NA
-8.04,50.6,3.72212797658204,NA
-7.94,50.6,3.6594095094209,NA
-7.84,50.6,3.79727162372736,NA
-7.74,50.6,3.81130670456857,NA
-7.64,50.6,3.76257400107614,NA
-7.54,50.6,3.88965459005037,NA
-7.44,50.6,3.89024378599244,NA
-7.34,50.6,3.83458300390871,NA
-7.24,50.6,3.99982004319796,NA
-7.14,50.6,4.02023597972858,NA
-7.04,50.6,4.00437728983216,NA
-6.94,50.6,4.11606512126582,NA
-6.84,50.6,4.10746132119772,NA
-6.74,50.6,4.05365551472194,NA
-6.64,50.6,4.27767296934293,NA
-6.54,50.6,4.32398892791733,NA
-6.44,50.6,4.37096548141678,NA
-6.34,50.6,4.47363401935857,NA
-6.24,50.6,4.48457539717514,NA
-6.14,50.6,4.51419875542771,NA
-6.04,50.6,4.73677485873557,NA
-5.94,50.6,4.81063796129494,NA
-5.84,50.6,4.84171532963709,NA
-5.74,50.6,4.90028886497979,NA
-5.64,50.6,4.92508720001931,NA
-5.54,50.6,4.87046939700659,NA
-5.44,50.6,5.03903915728677,NA
-5.34,50.6,5.06471510936746,NA
-5.24,50.6,5.11642543280083,NA
-5.14,50.6,5.3054357175876,NA
-5.04,50.6,5.44519025817573,NA
-4.94,50.6,5.75045833751052,NA
-4.84,50.6,5.75823214152442,NA
-4.74,50.6,5.91699570061016,NA
-4.64,50.6,6.00055962995165,NA
-4.54,50.6,5.99477547673235,NA
-4.44,50.6,6.08788408714422,NA
-4.34,50.6,6.16547021258598,NA
-4.24,50.6,6.11473566078701,NA
-4.14,50.6,6.10254547958731,NA
-4.04,50.6,5.67572704379713,NA
-3.94,50.6,6.16960700717483,NA
-3.84,50.6,6.28202630634035,NA
-3.74,50.6,6.56951313067724,NA
-3.64,50.6,6.65126675351144,NA
-3.54,50.6,6.71768819826775,NA
-3.44,50.6,6.68796630511656,NA
-3.34,50.6,6.67056660915916,NA
-3.24,50.6,6.62787853700635,NA
-3.14,50.6,6.41359663320014,NA
-3.04,50.6,6.733819803279,NA
-2.94,50.6,6.77382084718574,NA
-2.84,50.6,6.8411326685152,NA
-2.74,50.6,7.01377682244546,NA
-2.64,50.6,7.07892549281014,NA
-2.54,50.6,7.45964006463765,NA
-2.44,50.6,7.34089853794747,NA
-2.34,50.6,7.38290283234598,NA
-2.24,50.6,7.63903945313063,NA
-2.14,50.6,7.49988949185614,NA
-2.04,50.6,7.50018703225495,NA
-1.94,50.6,7.45970555922294,NA
-1.84,50.6,7.5020814778975,NA
-1.74,50.6,7.52825002626894,NA
-1.64,50.6,7.36078510308339,NA
-1.54,50.6,7.76184972721741,NA
-1.44,50.6,7.88675709518644,NA
-1.34,50.6,8.30992710726787,NA
-1.24,50.6,8.12016848518572,NA
-1.14,50.6,8.14062208411969,NA
-1.04,50.6,8.17775908969446,NA
-0.94,50.6,8.1887932694972,NA
-0.839999999999998,50.6,8.20636613351535,NA
-0.739999999999998,50.6,8.10803646020194,NA
-0.639999999999999,50.6,8.20921417394587,NA
-0.539999999999999,50.6,8.30528504390232,NA
-0.44,50.6,8.13038677013249,NA
-0.339999999999998,50.6,8.40136412523841,NA
-0.239999999999998,50.6,8.57525388736793,NA
-0.139999999999999,50.6,8.62902455970784,NA
-0.0399999999999991,50.6,8.7890261047634,NA
0.0600000000000005,50.6,8.92064196407882,NA
0.160000000000002,50.6,9.14157803111472,NA
0.260000000000002,50.6,9.3102786705628,NA
0.360000000000001,50.6,9.29210546367322,NA
0.460000000000001,50.6,9.77406534589403,NA
0.560000000000002,50.6,10.0244263410593,NA
0.660000000000002,50.6,9.589124273189,NA
0.760000000000002,50.6,9.68090309919297,NA
0.860000000000001,50.6,9.69578896754084,NA
0.960000000000001,50.6,9.81954134452582,NA
1.06,50.6,9.99441914374767,NA
1.16,50.6,10.318858093374,NA
1.26,50.6,10.3707220182031,NA
1.36,50.6,10.5676096274505,NA
1.46,50.6,11.0367970522278,NA
1.56,50.6,11.1314172530411,NA
1.66,50.6,11.2927371068167,NA
1.76,50.6,11.4494641723469,NA
1.86,50.6,11.4513488922027,NA
1.96,50.6,11.6151085314196,NA
2.06,50.6,12.522731236428,NA
2.16,50.6,12.4040624976097,NA
2.26,50.6,12.5990925021334,NA
2.36,50.6,13.3005158675406,NA
2.46,50.6,13.5888045128116,NA
-9.04,50.7,3.46037754003843,NA
-8.94,50.7,3.53912440874781,NA
-8.84,50.7,3.53201184120493,NA
-8.74,50.7,3.38415898175522,NA
-8.64,50.7,3.59488848926853,NA
-8.54,50.7,3.59999889488867,NA
-8.44,50.7,3.59250084904702,NA
-8.34,50.7,3.67474852663392,NA
-8.24,50.7,3.65244084291026,NA
-8.14,50.7,3.56750974434677,NA
-8.04,50.7,3.74295494113168,NA
-7.94,50.7,3.73042952468559,NA
-7.84,50.7,3.74207046207554,NA
-7.74,50.7,3.82989754415311,NA
-7.64,50.7,3.80102685460523,NA
-7.54,50.7,3.78819891033414,NA
-7.44,50.7,3.92617720456146,NA
-7.34,50.7,3.90159468158647,NA
-7.24,50.7,3.94195779008337,NA
-7.14,50.7,4.03283034105992,NA
-7.04,50.7,4.00936264977571,NA
-6.94,50.7,4.0381521762966,NA
-6.84,50.7,4.15186995054828,NA
-6.74,50.7,4.09570130295201,NA
-6.64,50.7,4.19663782629711,NA
-6.54,50.7,4.32770315807286,NA
-6.44,50.7,4.35307603137881,NA
-6.34,50.7,4.43077752287829,NA
-6.24,50.7,4.52703113396965,NA
-6.14,50.7,4.48030193449811,NA
-6.04,50.7,4.68255220012788,NA
-5.94,50.7,4.77743689200485,NA
-5.84,50.7,4.81798537494156,NA
-5.74,50.7,4.86232479175656,NA
-5.64,50.7,4.92291477989742,NA
-5.54,50.7,4.90113510693917,NA
-5.44,50.7,4.98092335726059,NA
-5.34,50.7,5.08311578966726,NA
-5.24,50.7,5.08284691514333,NA
-5.14,50.7,5.20059443747732,NA
-5.04,50.7,5.33621586117597,NA
-4.94,50.7,5.40960276444383,NA
-4.84,50.7,5.66700258623186,NA
-4.74,50.7,5.75549065299209,NA
-4.64,50.7,5.97380747985362,NA
-4.54,50.7,6.03879788049304,NA
-4.44,50.7,6.06048808693405,NA
-4.34,50.7,6.15826508266275,NA
-4.24,50.7,6.13323433238769,NA
-4.14,50.7,6.13860806231386,NA
-4.04,50.7,6.02289458964895,NA
-3.94,50.7,6.25476767891107,NA
-3.84,50.7,6.37341433228034,NA
-3.74,50.7,6.55254610801653,NA
-3.64,50.7,6.77442710815971,NA
-3.54,50.7,6.84639354688055,NA
-3.44,50.7,7.11255104524313,NA
-3.34,50.7,7.05181004154431,NA
-3.24,50.7,6.99051400154551,NA
-3.14,50.7,7.28493727847902,NA
-3.04,50.7,7.21950026226063,NA
-2.94,50.7,7.13394374937659,NA
-2.84,50.7,7.259573000619,NA
-2.74,50.7,7.34271915015048,NA
-2.64,50.7,7.38980865831993,NA
-2.54,50.7,7.62337500224069,NA
-2.44,50.7,7.71908873238482,NA
-2.34,50.7,7.61363900874209,NA
-2.24,50.7,7.81666754514639,NA
-2.14,50.7,7.96403964426221,NA
-2.04,50.7,7.80377851261221,NA
-1.94,50.7,7.88942144254292,NA
-1.84,50.7,7.86740835361603,NA
-1.74,50.7,7.8491987317416,NA
-1.64,50.7,7.87403273804443,NA
-1.54,50.7,8.17327321305013,NA
-1.44,50.7,8.24620479410616,NA
-1.34,50.7,8.42490185325431,NA
-1.24,50.7,8.47008320925732,NA
-1.14,50.7,8.46183417745136,NA
-1.04,50.7,8.50674103430717,NA
-0.94,50.7,8.42736885298961,NA
-0.839999999999998,50.7,8.41435517052478,NA
-0.739999999999998,50.7,8.35591357157361,NA
-0.639999999999999,50.7,8.23930758036018,NA
-0.539999999999999,50.7,8.42085618433465,NA
-0.44,50.7,8.37584080465622,NA
-0.339999999999998,50.7,8.15407304624248,NA
-0.239999999999998,50.7,8.60546868975729,NA
-0.139999999999999,50.7,8.64399902993231,NA
-0.0399999999999991,50.7,8.71930528266891,NA
0.0600000000000005,50.7,8.90493352077911,NA
0.160000000000002,50.7,8.99112798302839,NA
0.260000000000002,50.7,9.10022171591136,NA
0.360000000000001,50.7,9.17025302462313,NA
0.460000000000001,50.7,9.27491294477379,NA
0.560000000000002,50.7,9.88902234269193,NA
0.660000000000002,50.7,9.77277216867098,NA
0.760000000000002,50.7,9.86619403537408,NA
0.860000000000001,50.7,10.303679555985,NA
0.960000000000001,50.7,9.86909379719678,NA
1.06,50.7,9.99354282106311,NA
1.16,50.7,10.2767001832671,NA
1.26,50.7,10.6280339582801,NA
1.36,50.7,10.8708498960476,NA
1.46,50.7,11.4642659144158,NA
1.56,50.7,11.4521553634153,NA
1.66,50.7,11.4379324514033,NA
1.76,50.7,12.1374046500753,NA
1.86,50.7,11.643718857635,NA
1.96,50.7,11.6935722825941,NA
2.06,50.7,12.1161785555922,NA
2.16,50.7,12.7624327020039,NA
2.26,50.7,12.6332155703142,NA
2.36,50.7,13.1673252755812,NA
2.46,50.7,13.6773493222056,NA
-9.04,50.8,3.50565054340541,NA
-8.94,50.8,3.50311193973194,NA
-8.84,50.8,3.56493150218903,NA
-8.74,50.8,3.50459826347223,NA
-8.64,50.8,3.43311904384528,NA
-8.54,50.8,3.62751520170031,NA
-8.44,50.8,3.61869913625913,NA
-8.34,50.8,3.64264423053081,NA
-8.24,50.8,3.70123819698014,NA
-8.14,50.8,3.60324056556422,NA
-8.04,50.8,3.63956290480286,NA
-7.94,50.8,3.773669242494,NA
-7.84,50.8,3.75213894381758,NA
-7.74,50.8,3.80062333015234,NA
-7.64,50.8,3.85712392692993,NA
-7.54,50.8,3.74208756737595,NA
-7.44,50.8,3.86926340275783,NA
-7.34,50.8,3.95685122779885,NA
-7.24,50.8,3.92068679783373,NA
-7.14,50.8,3.99835591440932,NA
-7.04,50.8,4.05527296960263,NA
-6.94,50.8,3.95947873345324,NA
-6.84,50.8,4.10465091009463,NA
-6.74,50.8,4.18558071339278,NA
-6.64,50.8,4.12795943811467,NA
-6.54,50.8,4.29545463193233,NA
-6.44,50.8,4.37639961494055,NA
-6.34,50.8,4.38989018523527,NA
-6.24,50.8,4.50414405693458,NA
-6.14,50.8,4.57928546002824,NA
-6.04,50.8,4.57908495635758,NA
-5.94,50.8,4.74539822817315,NA
-5.84,50.8,4.79986052170479,NA
-5.74,50.8,4.81974749079937,NA
-5.64,50.8,4.89305198651851,NA
-5.54,50.8,4.9444484187708,NA
-5.44,50.8,4.87897557477839,NA
-5.34,50.8,5.07063787790769,NA
-5.24,50.8,5.1307076682489,NA
-5.14,50.8,5.14152344549598,NA
-5.04,50.8,5.27988847974309,NA
-4.94,50.8,5.36669842853155,NA
-4.84,50.8,5.39948343484525,NA
-4.74,50.8,5.65318180591808,NA
-4.64,50.8,5.79398466756353,NA
-4.54,50.8,6.19202973855772,NA
-4.44,50.8,6.11697300186744,NA
-4.34,50.8,6.15492947034696,NA
-4.24,50.8,6.20297424570796,NA
-4.14,50.8,6.21923371402224,NA
-4.04,50.8,6.27041088445367,NA
-3.94,50.8,6.50721256760438,NA
-3.84,50.8,6.4950455981292,NA
-3.74,50.8,6.60069268333449,NA
-3.64,50.8,6.8555643820018,NA
-3.54,50.8,6.96999056723874,NA
-3.44,50.8,7.14482449540689,NA
-3.34,50.8,7.49118076652899,NA
-3.24,50.8,7.23818612107652,NA
-3.14,50.8,7.33049127528503,NA
-3.04,50.8,8.10620017282432,NA
-2.94,50.8,7.46868628808829,NA
-2.84,50.8,7.4996632841881,NA
-2.74,50.8,7.62480952322327,NA
-2.64,50.8,7.61320878030746,NA
-2.54,50.8,7.68616027024422,NA
-2.44,50.8,7.974883158849,NA
-2.34,50.8,7.80973430518995,NA
-2.24,50.8,7.856886426322,NA
-2.14,50.8,8.33923718017671,NA
-2.04,50.8,8.06614187216361,NA
-1.94,50.8,8.07363956845056,NA
-1.84,50.8,8.20484865604797,NA
-1.74,50.8,8.10594441626065,NA
-1.64,50.8,8.19882006709803,NA
-1.54,50.8,8.52479517525419,NA
-1.44,50.8,8.84587545782284,NA
-1.34,50.8,8.86174714935903,NA
-1.24,50.8,10.0718202958931,NA
-1.14,50.8,9.21895464530409,NA
-1.04,50.8,8.91895186452663,NA
-0.94,50.8,8.96854787289968,NA
-0.839999999999998,50.8,8.73139794581584,NA
-0.739999999999998,50.8,8.67773816496633,NA
-0.639999999999999,50.8,8.78269782778866,NA
-0.539999999999999,50.8,8.73110142477999,NA
-0.44,50.8,8.74397571324669,NA
-0.339999999999998,50.8,9.3775543016302,NA
-0.239999999999998,50.8,9.06498944153772,NA
-0.139999999999999,50.8,8.90768065535556,NA
-0.0399999999999991,50.8,8.96332077663792,NA
0.0600000000000005,50.8,9.05046344086536,NA
0.160000000000002,50.8,9.08210950229451,NA
0.260000000000002,50.8,9.23080923897215,NA
