X,Y,PM25
2.75,45.35,8.8
2.75,45.25,11.6
2.75,45.15,12.3
2.75,45.05,5.3
2.85,51.25,11.4
2.85,51.15,18.8
2.85,51.05,18.4
2.85,50.95,15.4
2.85,50.85,15
2.85,50.75,16.1
2.85,50.65,14.8
2.85,50.55,16.5
2.85,50.45,17.5
2.85,50.35,12
2.85,50.25,10.6
2.85,50.15,9.9
2.85,50.05,10
2.85,49.95,10.3
2.85,49.85,10
2.85,49.75,9.4
2.85,49.65,12.2
2.85,49.55,13
2.85,49.45,13.4
2.85,49.35,13.2
2.85,49.25,12.1
2.85,49.15,11.4
2.85,49.05,11.8
2.85,48.95,12.7
2.85,48.85,13
2.85,48.75,10.9
2.85,48.65,12
2.85,48.55,12.5
2.85,48.45,12.6
2.85,48.35,13.5
2.85,48.25,14.1
2.85,48.15,13
2.85,48.05,11.7
2.85,47.95,12.5
2.85,47.85,12.5
2.85,47.75,11.3
2.85,47.65,10.9
2.85,47.55,9.5
2.85,47.45,9.8
2.85,47.35,10
2.85,47.25,9.1
2.85,47.15,8.5
2.85,47.05,8
2.85,46.95,8
2.85,46.85,8.3
2.85,46.75,8.3
2.85,46.65,7.9
2.85,46.55,8
2.85,46.45,8.8
2.85,46.35,9.2
2.85,46.25,8.9
2.85,46.15,8.7
2.85,46.05,8.4
2.85,45.95,8.8
2.85,45.85,10.3
2.85,45.75,9.1
2.85,45.65,8.8
2.85,45.55,7.7
2.85,45.45,6.4
2.85,45.35,7.4
2.85,45.25,11.7
2.85,45.15,12.2
2.85,45.05,6
2.95,51.25,15
2.95,51.15,16.1
2.95,51.05,14.2
2.95,50.95,14.9
2.95,50.85,15.6
2.95,50.75,17.4
2.95,50.65,16.5
2.95,50.55,18.6
2.95,50.45,18.7
2.95,50.35,18.7
2.95,50.25,10.8
2.95,50.15,10.8
2.95,50.05,9.7
2.95,49.95,10
2.95,49.85,9.6
2.95,49.75,15
2.95,49.65,13.4
2.95,49.55,12.8
2.95,49.45,12.5
2.95,49.35,12.9
2.95,49.25,12.4
2.95,49.15,11.8
2.95,49.05,11.2
2.95,48.95,11.7
2.95,48.85,12.6
2.95,48.75,10.7
2.95,48.65,11
2.95,48.55,12
2.95,48.45,13.5
2.95,48.35,13
2.95,48.25,13.7
2.95,48.15,12.7
2.95,48.05,11.5
2.95,47.95,12.5
2.95,47.85,12.2
2.95,47.75,11.6
2.95,47.65,10.6
2.95,47.55,9.9
2.95,47.45,10.5
2.95,47.35,9.2
2.95,47.25,7
2.95,47.15,7.4
2.95,47.05,8.5
2.95,46.95,8.4
2.95,46.85,8.7
2.95,46.75,8.6
2.95,46.65,8.2
2.95,46.55,7.7
2.95,46.45,8.8
2.95,46.35,9.5
2.95,46.25,10.3
2.95,46.15,10.5
2.95,46.05,9.9
2.95,45.95,11
2.95,45.85,10.3
2.95,45.75,9.8
2.95,45.65,7.7
2.95,45.55,8.7
2.95,45.45,8.2
2.95,45.35,9.9
2.95,45.25,9.4
2.95,45.15,9.1
2.95,45.05,6
3.05,51.25,16
3.05,51.15,15.9
3.05,51.05,13.2
3.05,50.95,16.5
3.05,50.85,17.8
3.05,50.75,17.9
3.05,50.65,16.7
3.05,50.55,10.9
3.05,50.45,16.8
3.05,50.35,16.3
3.05,50.25,15.7
3.05,50.15,10.4
3.05,50.05,9.1
3.05,49.95,10
3.05,49.85,14.9
3.05,49.75,14
3.05,49.65,14.7
3.05,49.55,12.9
3.05,49.45,12.3
3.05,49.35,11.9
3.05,49.25,10.9
3.05,49.15,10.8
3.05,49.05,11.3
3.05,48.95,11.2
3.05,48.85,11.6
3.05,48.75,12
3.05,48.65,11.4
3.05,48.55,12.4
3.05,48.45,13.4
3.05,48.35,13.5
3.05,48.25,13.1
3.05,48.15,12.6
3.05,48.05,11.6
3.05,47.95,12.1
3.05,47.85,11.7
3.05,47.75,11.3
3.05,47.65,10.8
3.05,47.55,9.5
3.05,47.45,8.2
3.05,47.35,8
3.05,47.25,7.2
3.05,47.15,6.1
3.05,47.05,8.4
3.05,46.95,9.3
3.05,46.85,8.3
3.05,46.75,8.3
3.05,46.65,8.6
3.05,46.55,8.2
3.05,46.45,9.4
3.05,46.35,10
3.05,46.25,10.4
3.05,46.15,11.4
3.05,46.05,10.8
3.05,45.95,11.9
3.05,45.85,11.7
3.05,45.75,10.8
3.05,45.65,8.4
3.05,45.55,8.7
3.05,45.45,9
3.05,45.35,7.4
3.05,45.25,7.4
3.05,45.15,7.6
3.05,45.05,6.2
3.15,51.35,15.2
3.15,51.25,13.8
3.15,51.15,17.1
3.15,51.05,13.8
3.15,50.95,18.2
3.15,50.85,18.5
3.15,50.75,17
3.15,50.65,17.1
3.15,50.55,17.4
3.15,50.45,15.3
3.15,50.35,14.2
3.15,50.25,15
3.15,50.15,15.1
3.15,50.05,15
3.15,49.95,10
3.15,49.85,14.4
3.15,49.75,14.4
3.15,49.65,14.7
3.15,49.55,14.1
3.15,49.45,12.8
3.15,49.35,11.6
3.15,49.25,10.7
3.15,49.15,10.6
3.15,49.05,11.4
3.15,48.95,10.9
3.15,48.85,13
3.15,48.75,12.4
3.15,48.65,11.2
3.15,48.55,13.1
3.15,48.45,13.3
3.15,48.35,12.6
3.15,48.25,11.9
3.15,48.15,12.6
3.15,48.05,14.1
3.15,47.95,12.8
3.15,47.85,11
3.15,47.75,10.6
3.15,47.65,10
3.15,47.55,9.2
3.15,47.45,8.2
3.15,47.35,7.6
3.15,47.25,6.8
3.15,47.15,6.2
3.15,47.05,8.6
3.15,46.95,9.6
3.15,46.85,9.4
3.15,46.75,9
3.15,46.65,9.5
3.15,46.55,9.1
3.15,46.45,9.5
3.15,46.35,10.9
3.15,46.25,10.9
3.15,46.15,11.2
3.15,46.05,12.8
3.15,45.95,11.3
3.15,45.85,10.7
3.15,45.75,9.8
3.15,45.65,9.8
3.15,45.55,9.1
3.15,45.45,9.9
3.15,45.35,8.1
3.15,45.25,7.6
3.15,45.15,7.2
3.15,45.05,7.1
3.25,51.35,15.2
3.25,51.25,18.3
3.25,51.15,14.9
3.25,51.05,15.1
3.25,50.95,17.2
3.25,50.85,17.8
3.25,50.75,17
3.25,50.65,16.9
3.25,50.55,16.8
3.25,50.45,13.7
3.25,50.35,15.3
3.25,50.25,15.1
3.25,50.15,14.6
3.25,50.05,15.1
3.25,49.95,14.9
3.25,49.85,11.3
3.25,49.75,14.6
3.25,49.65,15.9
3.25,49.55,14.7
3.25,49.45,12.7
3.25,49.35,11.9
3.25,49.25,10.8
3.25,49.15,11.5
3.25,49.05,11.5
3.25,48.95,11.5
3.25,48.85,12.9
3.25,48.75,12.3
3.25,48.65,12.1
3.25,48.55,12.2
3.25,48.45,12.9
3.25,48.35,12.4
3.25,48.25,13.7
3.25,48.15,15.3
3.25,48.05,12.8
3.25,47.95,11.1
3.25,47.85,10.6
3.25,47.75,11
3.25,47.65,11
3.25,47.55,9.2
3.25,47.45,7.9
3.25,47.35,8.1
3.25,47.25,6.3
3.25,47.15,6.9
3.25,47.05,9.3
3.25,46.95,9.5
3.25,46.85,9.8
3.25,46.75,9.8
3.25,46.65,10.5
3.25,46.55,10
3.25,46.45,9.6
3.25,46.35,10.3
3.25,46.25,10.7
3.25,46.15,11.1
3.25,46.05,11.2
3.25,45.95,11.5
3.25,45.85,10.7
3.25,45.75,10.8
3.25,45.65,10.1
3.25,45.55,10
3.25,45.45,10.2
3.25,45.35,8.9
3.25,45.25,7.9
3.25,45.15,6.6
3.25,45.05,7.3
3.35,51.35,15.7
3.35,51.25,16.1
3.35,51.15,14.8
3.35,51.05,16.7
3.35,50.95,17.4
3.35,50.85,19.9
3.35,50.75,17.6
3.35,50.65,17
3.35,50.55,18.7
3.35,50.45,14.7
3.35,50.35,15.3
3.35,50.25,16.9
3.35,50.15,14.6
3.35,50.05,13.8
3.35,49.95,15.2
3.35,49.85,14.2
3.35,49.75,14
3.35,49.65,15
3.35,49.55,13.7
3.35,49.45,12.6
3.35,49.35,13.1
3.35,49.25,13
3.35,49.15,12.4
3.35,49.05,11.3
3.35,48.95,10.8
3.35,48.85,11.9
3.35,48.75,12.8
3.35,48.65,12.2
3.35,48.55,12.5
3.35,48.45,14.1
3.35,48.35,13.4
3.35,48.25,15.4
3.35,48.15,14.4
3.35,48.05,12.7
3.35,47.95,12.2
3.35,47.85,11.1
3.35,47.75,11.1
3.35,47.65,10.1
3.35,47.55,9.8
3.35,47.45,8.5
3.35,47.35,8.7
3.35,47.25,7.5
3.35,47.15,8.1
3.35,47.05,9.1
3.35,46.95,9.2
3.35,46.85,10.4
3.35,46.75,9.9
3.35,46.65,9.4
3.35,46.55,9.7
3.35,46.45,10.1
3.35,46.35,10.6
3.35,46.25,10.4
3.35,46.15,10.7
3.35,46.05,11.8
3.35,45.95,12.4
3.35,45.85,11.3
3.35,45.75,11.9
3.35,45.65,10.1
3.35,45.55,9.5
3.35,45.45,10.2
3.35,45.35,10
3.35,45.25,8.4
3.35,45.15,7.1
3.35,45.05,7
3.45,51.55,16.5
3.45,51.35,16.8
3.45,51.25,13.6
3.45,51.15,14.3
3.45,51.05,14.6
3.45,50.95,17.5
3.45,50.85,21
3.45,50.75,16.1
3.45,50.65,17.1
3.45,50.55,15.7
3.45,50.45,15.2
3.45,50.35,15.7
3.45,50.25,15.5
3.45,50.15,14.3
3.45,50.05,12.7
3.45,49.95,15.5
3.45,49.85,13.9
3.45,49.75,13.3
3.45,49.65,13.3
3.45,49.55,13.1
3.45,49.45,12.5
3.45,49.35,13.5
3.45,49.25,13.1
3.45,49.15,12.5
3.45,49.05,11.9
3.45,48.95,11.2
3.45,48.85,12
3.45,48.75,13.2
3.45,48.65,11.6
3.45,48.55,13.5
3.45,48.45,14.8
3.45,48.35,15
3.45,48.25,13.2
3.45,48.15,12.7
3.45,48.05,11.3
3.45,47.95,11.4
3.45,47.85,11.2
3.45,47.75,10.5
3.45,47.65,10.3
3.45,47.55,9.1
3.45,47.45,9.3
3.45,47.35,8.8
3.45,47.25,7.9
3.45,47.15,8.3
3.45,47.05,9.2
3.45,46.95,9.4
3.45,46.85,9.8
3.45,46.75,9.5
3.45,46.65,10.1
3.45,46.55,10.6
3.45,46.45,11.6
3.45,46.35,12.3
3.45,46.25,12.6
3.45,46.15,11
3.45,46.05,10.8
3.45,45.95,11.5
3.45,45.85,10.8
3.45,45.75,11.2
3.45,45.65,10.1
3.45,45.55,9.4
3.45,45.45,9.4
3.45,45.35,10
3.45,45.25,8.7
3.45,45.15,8.2
3.45,45.05,9.9
3.55,51.55,12.8
3.55,51.45,17.2
3.55,51.35,15.9
3.55,51.25,14.6
3.55,51.15,14.2
3.55,51.05,14.9
3.55,50.95,18.5
3.55,50.85,20
3.55,50.75,17.1
3.55,50.65,17
3.55,50.55,15
3.55,50.45,15.9
3.55,50.35,16.7
3.55,50.25,15.7
3.55,50.15,15.1
3.55,50.05,13.8
3.55,49.95,15.5
3.55,49.85,12.9
3.55,49.75,12.2
3.55,49.65,13.3
3.55,49.55,12.9
3.55,49.45,12
3.55,49.35,13
3.55,49.25,13.4
3.55,49.15,12.7
3.55,49.05,11.6
3.55,48.95,10.6
3.55,48.85,11.5
3.55,48.75,10.9
3.55,48.65,11.9
3.55,48.55,14.3
3.55,48.45,16.1
3.55,48.35,14.6
3.55,48.25,12.3
3.55,48.15,12.8
3.55,48.05,11
3.55,47.95,11.5
3.55,47.85,10.4
3.55,47.75,11.4
3.55,47.65,11
3.55,47.55,10.4
3.55,47.45,10.3
3.55,47.35,9.6
3.55,47.25,8.9
3.55,47.15,9.2
3.55,47.05,9.5
3.55,46.95,9.3
3.55,46.85,10.4
3.55,46.75,10.7
3.55,46.65,11.4
3.55,46.55,12
3.55,46.45,13
3.55,46.35,12.4
3.55,46.25,12.2
3.55,46.15,10.7
3.55,46.05,10.8
3.55,45.95,11.8
3.55,45.85,12.1
3.55,45.75,11.8
3.55,45.65,8.6
3.55,45.55,8.4
3.55,45.45,8.5
3.55,45.35,9.9
3.55,45.25,8.6
3.55,45.15,9.1
3.55,45.05,10.9
3.65,51.55,18
3.65,51.45,18
3.65,51.35,15.8
3.65,51.25,15.2
3.65,51.15,14.4
3.65,51.05,16.6
3.65,50.95,18.2
3.65,50.85,18
3.65,50.75,16.3
3.65,50.65,16.5
3.65,50.55,15.7
3.65,50.45,15.8
3.65,50.35,17.2
3.65,50.25,14.8
3.65,50.15,14.9
3.65,50.05,17.4
3.65,49.95,16.3
3.65,49.85,14
3.65,49.75,12.3
3.65,49.65,12.8
3.65,49.55,12.7
3.65,49.45,11.8
3.65,49.35,13.1
3.65,49.25,13.5
3.65,49.15,13.7
3.65,49.05,12.4
3.65,48.95,10.7
3.65,48.85,11.8
3.65,48.75,11.3
3.65,48.65,12.3
3.65,48.55,14.8
3.65,48.45,16
3.65,48.35,15.6
3.65,48.25,11.7
3.65,48.15,11.4
3.65,48.05,10.1
3.65,47.95,11.3
3.65,47.85,12.1
3.65,47.75,11.6
3.65,47.65,11.9
3.65,47.55,10.6
3.65,47.45,10.9
3.65,47.35,9.9
3.65,47.25,9.4
3.65,47.15,9
3.65,47.05,8.8
3.65,46.95,9.6
3.65,46.85,9.8
3.65,46.75,11.2
3.65,46.65,11.1
3.65,46.55,11.4
3.65,46.45,12.6
3.65,46.35,12.8
3.65,46.25,13.2
3.65,46.15,11
3.65,46.05,10.7
3.65,45.95,10.3
3.65,45.85,10.7
3.65,45.75,8.1
3.65,45.65,8.7
3.65,45.55,8
3.65,45.45,7.6
3.65,45.35,6.8
3.65,45.25,7.6
3.65,45.15,8.9
3.65,45.05,7.2
3.75,51.75,11.2
3.75,51.65,13.1
3.75,51.55,18.9
3.75,51.45,15.8
3.75,51.35,15.7
3.75,51.25,15.4
3.75,51.15,15.8
3.75,51.05,17.2
3.75,50.95,20
3.75,50.85,17.6
3.75,50.75,14.9
3.75,50.65,15.5
3.75,50.55,16.9
3.75,50.45,15.9
3.75,50.35,16.4
3.75,50.25,15.2
3.75,50.15,14.1
3.75,50.05,16
3.75,49.95,15.5
3.75,49.85,13.3
3.75,49.75,14.4
3.75,49.65,13.9
3.75,49.55,13.3
3.75,49.45,12.7
3.75,49.35,13.8
3.75,49.25,14.3
3.75,49.15,13.9
3.75,49.05,12.3
3.75,48.95,11.4
3.75,48.85,12.3
3.75,48.75,13.4
3.75,48.65,13.4
3.75,48.55,14.1
3.75,48.45,15.1
3.75,48.35,14.9
3.75,48.25,12.1
3.75,48.15,10.3
3.75,48.05,10.1
3.75,47.95,11.8
3.75,47.85,12.1
3.75,47.75,10.7
3.75,47.65,12.7
3.75,47.55,10.8
3.75,47.45,10.5
3.75,47.35,9.4
3.75,47.25,8.9
3.75,47.15,9.5
3.75,47.05,9.2
3.75,46.95,9.2
3.75,46.85,10
3.75,46.75,11.2
3.75,46.65,9.6
3.75,46.55,11.1
3.75,46.45,11.8
3.75,46.35,12.6
3.75,46.25,11.9
3.75,46.15,12.5
3.75,46.05,10.4
3.75,45.95,8.8
3.75,45.85,11
3.75,45.75,10.6
3.75,45.65,10.5
3.75,45.55,9.1
3.75,45.45,7.4
3.75,45.35,8.4
3.75,45.25,9.9
3.75,45.15,8.8
3.75,45.05,8.4
3.85,51.85,7.5
3.85,51.75,18.2
3.85,51.65,21.6
3.85,51.55,16.9
3.85,51.45,16.4
3.85,51.35,15.4
3.85,51.25,14.9
3.85,51.15,15.9
3.85,51.05,15.7
3.85,50.95,16.2
3.85,50.85,15.7
3.85,50.75,16
3.85,50.65,16
3.85,50.55,16.2
3.85,50.45,15.9
3.85,50.35,17
3.85,50.25,15
3.85,50.15,15.1
3.85,50.05,16.2
3.85,49.95,15
3.85,49.85,12.3
3.85,49.75,14.3
3.85,49.65,13.9
3.85,49.55,13.5
3.85,49.45,12.6
3.85,49.35,12.9
3.85,49.25,14.6
3.85,49.15,14.2
3.85,49.05,12.6
3.85,48.95,12.7
3.85,48.85,14.5
3.85,48.75,15.5
3.85,48.65,13.6
3.85,48.55,13.7
3.85,48.45,15.6
3.85,48.35,13.9
3.85,48.25,11.2
3.85,48.15,11.3
3.85,48.05,10.8
3.85,47.95,11.5
3.85,47.85,12.3
3.85,47.75,11.7
3.85,47.65,11
3.85,47.55,10.9
3.85,47.45,10.8
3.85,47.35,11.9
3.85,47.25,10.2
3.85,47.15,11.1
3.85,47.05,9.4
3.85,46.95,9.6
3.85,46.85,10.2
3.85,46.75,10.2
3.85,46.65,9.4
3.85,46.55,10.3
3.85,46.45,10.8
3.85,46.35,12.8
3.85,46.25,11.8
3.85,46.15,11.8
3.85,46.05,10.2
3.85,45.95,9.5
3.85,45.85,10.3
3.85,45.75,8.9
3.85,45.65,8.9
3.85,45.55,8.5
3.85,45.45,9.6
3.85,45.35,10.6
3.85,45.25,9.4
3.85,45.15,9.2
3.85,45.05,11.7
3.95,51.85,15.6
3.95,51.75,17.4
3.95,51.65,17.1
3.95,51.55,17.6
3.95,51.45,17.1
3.95,51.35,14.4
3.95,51.25,14.4
3.95,51.15,15.2
3.95,51.05,15.5
3.95,50.95,16.1
3.95,50.85,15.7
3.95,50.75,16.1
3.95,50.65,16.2
3.95,50.55,15.6
3.95,50.45,16.5
3.95,50.35,15.9
3.95,50.25,15.2
3.95,50.15,15.2
3.95,50.05,15.7
3.95,49.95,14.4
3.95,49.85,12.8
3.95,49.75,13.8
3.95,49.65,14.8
3.95,49.55,14.3
3.95,49.45,15.6
3.95,49.35,12.5
3.95,49.25,14.7
3.95,49.15,14.4
3.95,49.05,13.3
3.95,48.95,13.8
3.95,48.85,14
3.95,48.75,16.1
3.95,48.65,14.3
3.95,48.55,14.2
3.95,48.45,14.4
3.95,48.35,14.8
3.95,48.25,12.6
3.95,48.15,11.2
3.95,48.05,11.6
3.95,47.95,11.3
3.95,47.85,12.7
3.95,47.75,12.4
3.95,47.65,12.2
3.95,47.55,11
3.95,47.45,12
3.95,47.35,11.1
3.95,47.25,10.1
3.95,47.15,10.2
3.95,47.05,10.1
3.95,46.95,10.1
3.95,46.85,11.3
3.95,46.75,10.2
3.95,46.65,9.6
3.95,46.55,10.7
3.95,46.45,11.1
3.95,46.35,13.7
3.95,46.25,10.8
3.95,46.15,10.7
3.95,46.05,11.4
3.95,45.95,8.8
3.95,45.85,10.5
3.95,45.75,10.9
3.95,45.65,10.3
3.95,45.55,10.8
3.95,45.45,7.7
3.95,45.35,7.2
3.95,45.25,8.1
3.95,45.15,8.4
3.95,45.05,12.7
4.05,51.95,14.9
4.05,51.85,16.6
4.05,51.75,16.4
4.05,51.65,17.8
4.05,51.55,15.9
4.05,51.45,14.5
4.05,51.35,14.6
4.05,51.25,15.9
4.05,51.15,14.7
4.05,51.05,15
4.05,50.95,14.9
4.05,50.85,16
4.05,50.75,18
4.05,50.65,17.2
4.05,50.55,16.2
4.05,50.45,15.4
4.05,50.35,15.2
4.05,50.25,16.4
4.05,50.15,15.3
4.05,50.05,14.5
4.05,49.95,13.3
4.05,49.85,12.7
4.05,49.75,13.3
4.05,49.65,13.2
4.05,49.55,14.9
4.05,49.45,14.3
4.05,49.35,14.7
4.05,49.25,14.9
4.05,49.15,14.4
4.05,49.05,14.2
4.05,48.95,13.6
4.05,48.85,14.3
4.05,48.75,15.6
4.05,48.65,13.9
4.05,48.55,14
4.05,48.45,13.8
4.05,48.35,13.7
4.05,48.25,13.2
4.05,48.15,12.4
4.05,48.05,11.8
4.05,47.95,11.3
4.05,47.85,12.8
4.05,47.75,14.2
4.05,47.65,14.5
4.05,47.55,10.7
4.05,47.45,11.4
4.05,47.35,10.9
4.05,47.25,14.9
4.05,47.15,13.1
4.05,47.05,12.4
4.05,46.95,8.6
4.05,46.85,9.7
4.05,46.75,10.6
4.05,46.65,9.1
4.05,46.55,10.3
4.05,46.45,11.8
4.05,46.35,13.3
4.05,46.25,11.2
4.05,46.15,11.3
4.05,46.05,11.9
4.05,45.95,11.6
4.05,45.85,11.9
4.05,45.75,12.3
4.05,45.65,13
4.05,45.55,10.7
4.05,45.45,9.3
4.05,45.35,7
4.05,45.25,8.1
4.05,45.15,9.8
4.05,45.05,11.3
4.15,52.05,16.2
4.15,51.95,14.4
4.15,51.85,15.4
4.15,51.75,8.2
4.15,51.65,14.2
4.15,51.55,16.6
4.15,51.45,15.6
4.15,51.35,16.4
4.15,51.25,16.6
4.15,51.15,15.1
4.15,51.05,16.1
4.15,50.95,15.6
4.15,50.85,16.4
4.15,50.75,17.7
4.15,50.65,18.3
4.15,50.55,17.4
4.15,50.45,14.9
4.15,50.35,14.9
4.15,50.25,15.4
4.15,50.15,13.1
4.15,50.05,13.4
4.15,49.95,15.1
4.15,49.85,13.1
4.15,49.75,12.9
4.15,49.65,12.2
4.15,49.55,12.2
4.15,49.45,13.8
4.15,49.35,12.8
4.15,49.25,16.8
4.15,49.15,14.1
4.15,49.05,13.7
4.15,48.95,13.8
4.15,48.85,14.6
4.15,48.75,14.3
4.15,48.65,14
4.15,48.55,13.8
4.15,48.45,14.7
4.15,48.35,13.8
4.15,48.25,13.3
4.15,48.15,12.3
4.15,48.05,11.9
4.15,47.95,11.2
4.15,47.85,12.8
4.15,47.75,11.2
4.15,47.65,10.9
4.15,47.55,13.8
4.15,47.45,11.4
4.15,47.35,10.2
4.15,47.25,11.7
4.15,47.15,13.5
4.15,47.05,11.4
4.15,46.95,9.2
4.15,46.85,11.8
4.15,46.75,8.8
4.15,46.65,9.9
4.15,46.55,10.1
4.15,46.45,12.3
4.15,46.35,13.5
4.15,46.25,13.1
4.15,46.15,10
4.15,46.05,11.5
4.15,45.95,12.7
4.15,45.85,11
4.15,45.75,11.9
4.15,45.65,9.6
4.15,45.55,11.5
4.15,45.45,9.6
4.15,45.35,8.4
4.15,45.25,8.9
4.15,45.15,13
4.15,45.05,12.7
4.25,52.05,17.9
4.25,51.95,13.9
4.25,51.85,15.4
4.25,51.75,17
4.25,51.65,14.6
4.25,51.55,15.5
4.25,51.45,15.6
4.25,51.35,15.9
4.25,51.25,16.1
4.25,51.15,15.7
4.25,51.05,15.6
4.25,50.95,16.8
4.25,50.85,15.8
4.25,50.75,17.6
4.25,50.65,18.3
4.25,50.55,18.7
4.25,50.45,16.6
4.25,50.35,14.7
4.25,50.25,14.8
4.25,50.15,13.2
4.25,50.05,13
4.25,49.95,13.3
4.25,49.85,13
4.25,49.75,11.1
4.25,49.65,11.3
4.25,49.55,11.6
4.25,49.45,13.8
4.25,49.35,12.6
4.25,49.25,13.5
4.25,49.15,12.4
4.25,49.05,12.8
4.25,48.95,13.1
4.25,48.85,13.6
4.25,48.75,12.5
4.25,48.65,13.6
4.25,48.55,13.5
4.25,48.45,15
4.25,48.35,12.4
4.25,48.25,11.8
4.25,48.15,11.3
4.25,48.05,11.1
4.25,47.95,11.5
4.25,47.85,10.3
4.25,47.75,11.3
4.25,47.65,11.2
4.25,47.55,9.6
4.25,47.45,10.4
4.25,47.35,9.9
4.25,47.25,10.7
4.25,47.15,12.5
4.25,47.05,11.4
4.25,46.95,11
4.25,46.85,10.7
4.25,46.75,11
4.25,46.65,11.1
4.25,46.55,9.6
4.25,46.45,11.9
4.25,46.35,11
4.25,46.25,10.6
4.25,46.15,10.1
4.25,46.05,12
4.25,45.95,13
4.25,45.85,12.2
4.25,45.75,12.3
4.25,45.65,12.5
4.25,45.55,11.1
4.25,45.45,10.1
4.25,45.35,8.3
4.25,45.25,9.2
4.25,45.15,13.6
4.25,45.05,10.8
4.35,52.15,16.5
4.35,52.05,17.6
4.35,51.95,15.4
4.35,51.85,15.7
4.35,51.75,15.9
4.35,51.65,14.2
4.35,51.55,15.1
4.35,51.45,14.9
4.35,51.35,15.7
4.35,51.25,14.7
4.35,51.15,15.8
4.35,51.05,16.8
4.35,50.95,17.1
4.35,50.85,18.6
4.35,50.75,15.4
4.35,50.65,18.2
4.35,50.55,19.2
4.35,50.45,16.8
4.35,50.35,14.9
4.35,50.25,14.6
4.35,50.15,13.7
4.35,50.05,14.5
4.35,49.95,13.6
4.35,49.85,11.8
4.35,49.75,11.5
4.35,49.65,12.3
4.35,49.55,11.9
4.35,49.45,12.8
4.35,49.35,11.4
4.35,49.25,11.7
4.35,49.15,11.7
4.35,49.05,12.5
4.35,48.95,13
4.35,48.85,12.8
4.35,48.75,13.8
4.35,48.65,13.3
4.35,48.55,13
4.35,48.45,13.4
4.35,48.35,11.7
4.35,48.25,11.9
4.35,48.15,10.9
4.35,48.05,10.5
4.35,47.95,10.3
4.35,47.85,10.6
4.35,47.75,11.2
4.35,47.65,10.4
4.35,47.55,8.5
4.35,47.45,10.7
4.35,47.35,9.3
4.35,47.25,11
4.35,47.15,10.7
4.35,47.05,10.6
4.35,46.95,10.7
4.35,46.85,11.2
4.35,46.75,8.8
4.35,46.65,10.3
4.35,46.55,9.4
4.35,46.45,10.5
4.35,46.35,11.7
4.35,46.25,12.5
4.35,46.15,9.7
4.35,46.05,12.7
4.35,45.95,11.9
4.35,45.85,12.2
4.35,45.75,12.1
4.35,45.65,12.5
4.35,45.55,11.9
4.35,45.45,9.5
4.35,45.35,9.4
4.35,45.25,11.4
4.35,45.15,9.8
4.35,45.05,12.9
4.45,52.35,10.4
4.45,52.25,14.3
4.45,52.15,15.7
4.45,52.05,16.5
4.45,51.95,16.9
4.45,51.85,17.2
4.45,51.75,17.4
4.45,51.65,14.3
4.45,51.55,15.6
4.45,51.45,15.2
4.45,51.35,15.6
4.45,51.25,15.7
4.45,51.15,17.3
4.45,51.05,18.8
4.45,50.95,17.2
4.45,50.85,16.4
4.45,50.75,16.3
4.45,50.65,18.6
4.45,50.55,17.5
4.45,50.45,17.1
4.45,50.35,14.9
4.45,50.25,13.2
4.45,50.15,13.5
4.45,50.05,15.8
4.45,49.95,12.2
4.45,49.85,12.3
4.45,49.75,11.5
4.45,49.65,11.6
4.45,49.55,13
4.45,49.45,13.9
4.45,49.35,13.5
4.45,49.25,11.8
4.45,49.15,12.1
4.45,49.05,11.1
4.45,48.95,13.2
4.45,48.85,13
4.45,48.75,13.1
4.45,48.65,12.1
4.45,48.55,13.1
4.45,48.45,12.1
4.45,48.35,10.9
4.45,48.25,11.5
4.45,48.15,11.9
4.45,48.05,10.7
4.45,47.95,9.7
4.45,47.85,10.3
4.45,47.75,12.4
4.45,47.65,10.8
4.45,47.55,10
4.45,47.45,9.7
4.45,47.35,9.2
4.45,47.25,10.5
4.45,47.15,9.9
4.45,47.05,10.6
4.45,46.95,9.8
4.45,46.85,10.1
4.45,46.75,10.2
4.45,46.65,10.6
4.45,46.55,9.5
4.45,46.45,10.3
4.45,46.35,10.3
4.45,46.25,10.5
4.45,46.15,11.4
4.45,46.05,12.5
4.45,45.95,12.8
4.45,45.85,12.3
4.45,45.75,11.4
4.45,45.65,12
4.45,45.55,11.4
4.45,45.45,10.5
4.45,45.35,10.4
4.45,45.25,13.2
4.45,45.15,12.9
4.45,45.05,11.5
4.55,52.45,13.1
4.55,52.35,13.1
4.55,52.25,15.1
4.55,52.15,13.5
4.55,52.05,14.9
4.55,51.95,16.9
4.55,51.85,17.1
4.55,51.75,16.4
4.55,51.65,15
4.55,51.55,14.4
4.55,51.45,15.8
4.55,51.35,14.9
4.55,51.25,15.1
4.55,51.15,17.2
4.55,51.05,17.9
4.55,50.95,17.4
4.55,50.85,20.3
4.55,50.75,18.1
4.55,50.65,18.9
4.55,50.55,16.6
4.55,50.45,16.4
4.55,50.35,15.2
4.55,50.25,13.3
4.55,50.15,12.3
4.55,50.05,15.7
4.55,49.95,12.1
4.55,49.85,15.1
4.55,49.75,12.2
4.55,49.65,11.8
4.55,49.55,13.4
4.55,49.45,12.6
4.55,49.35,13.1
4.55,49.25,11.6
4.55,49.15,11.2
4.55,49.05,10.5
4.55,48.95,14
4.55,48.85,13.2
4.55,48.75,12
